,Ax,Ay,Az,Gx,Gy,Gz,Label
0,0.22132365741225987,0.30491355403111514,0.4367448971884044,2.8296897849610594,-0.5340149731531718,-1.6476457488064191,0
1,0.19990835867351334,0.4483415863527727,0.3157769662748868,2.4895969189525085,-0.03388109750507237,-1.7489381058089837,0
2,-0.0517214015067585,0.5337154151156641,0.11471992248069544,2.3254141560518287,-0.26500357034245164,-1.6788126278841309,0
3,0.05000126750228756,0.7093415771421837,-0.07298893583338358,2.0154773077189128,-0.6009520827727407,-1.619400764642242,0
4,-0.07135209201727616,0.705926623991668,-0.002910962062794069,1.3704735963233845,-0.2612146773451176,-1.574598375968031,0
5,-0.2658743888942239,0.7317826978455723,-0.04962961124318707,0.7103918760900393,0.2944896289305485,-1.413894155723577,0
6,-0.4193506965219074,0.6210406456788502,0.186466419436299,0.6350018319009516,-0.019988489848180725,-1.2307887411420175,0
7,-0.3943661813267032,0.6176256925283345,0.17979232669624284,0.4306110454327583,0.4372045984967991,-1.140209998822416,0
8,-0.5127451937992187,0.5981116745253879,0.3833521552679552,0.5210790984596635,-0.3433073589540228,-0.7905565741693322,0
9,-0.4044789612866668,0.5654256943704524,0.3149427046823797,0.2999349688383397,-0.3976148252491447,-0.8119838035352592,0
10,-0.2747974300353683,0.5610350403197895,0.4409162051509394,0.2882076286311483,0.4182601335101286,-0.7778950295440115,0
11,-0.3973405283737513,0.4273640169996051,0.057990134190218236,0.21449291875737367,-0.011147739521067849,-0.7837388193710825,0
12,-0.3949610507361128,0.3288182260847247,-0.0037452236553010883,-0.015027882440515446,0.3576378455527832,-0.8558122272382921,0
13,-0.4919247644698818,0.3688219629907653,0.11054861451816037,-0.16413263650337773,0.001481903803379108,-0.7165352363597655,0
14,-0.5341604925379653,0.20831916491652935,0.13474220070086387,-0.37354942591751,0.04568565543894345,-0.658097338089055,0
15,-0.4306532153006904,0.2702761720758849,0.3958660791555605,-0.3484194111878142,-0.031355168840182975,-0.6084251245589513,0
16,-0.6180370792647225,0.17416963341137282,0.4334078508183763,-0.4472641357912847,-0.26500357034245164,-0.5480392963458837,0
17,-0.6471856803257943,0.2546649576735276,0.4617727449636149,-0.2512500208996569,0.288174807268325,-0.5529091212017763,0
18,-0.7947132938593815,0.12148178480341695,0.558547089694429,-0.32161406214280536,-0.3066813933131266,-0.5363517166917415,0
19,-0.7322520058713707,0.09416215959929172,0.4626070065561219,-0.1038206011521076,0.3892119538639006,-0.3269492478883623,0
20,-0.8381387607462841,0.11172477580194363,0.5426961194367956,-0.08036592073772475,-0.009884775188623152,-0.09319765480552046,0
21,-0.6840675837091911,0.1351415974054796,0.5134969636990501,-0.0569112403233419,-0.15259974475487378,-0.05423905595838014,0
22,-0.7602108681136232,0.09172290734892337,0.4893033775163465,-0.0016252079180109874,-0.01619959685084664,-0.01820235202477535,0
23,-0.7167854012267204,0.10684627130120698,0.5735637983595553,-0.013352548125202384,-0.06798113448107915,-0.05229112601602312,0
24,-0.6834727142997814,0.07806309474686075,0.4692810992961781,0.10559618826202484,0.08231162107983962,-0.01722838705359683,0
